id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2024-273231";"2024-06-28";"1";"Vente";"71000.0";"18.0";"None";"RUE PAUL BERT";"5950";"49100";"49007";"Angers";"49";"None";"None";"49007000CY0250";"None";"None";"29";"20.5";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"2";"Appartement";"20.0";"1.0";"None";"None";"None";"None";"nan";"-0.551283";"47.465483";"000CY"
"2024-273682";"2024-06-28";"1";"Vente";"125000.0";"2.0";"None";"ALL DU HARAS";"3839";"49100";"49007";"Angers";"49";"None";"None";"49007000CY0820";"None";"None";"33";"49.38";"86";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"49.0";"2.0";"None";"None";"None";"None";"nan";"-0.552521";"47.465974";"000CY"
"2024-273231";"2024-06-28";"1";"Vente";"71000.0";"18.0";"None";"RUE PAUL BERT";"5950";"49100";"49007";"Angers";"49";"None";"None";"49007000CY0250";"None";"None";"8";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.551283";"47.465483";"000CY"
"2024-273682";"2024-06-28";"1";"Vente";"125000.0";"2.0";"None";"ALL DU HARAS";"3839";"49100";"49007";"Angers";"49";"None";"None";"49007000CY0820";"None";"None";"33";"49.38";"86";"nan";"None";"nan";"None";"nan";"None";"None";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.552521";"47.465974";"000CY"
"2024-273223";"2024-06-24";"1";"Vente";"154000.0";"48.0";"F";"RUE DE BRISSAC";"1280";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0846";"None";"None";"121";"nan";"171";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"36.0";"1.0";"None";"None";"None";"None";"nan";"-0.548241";"47.46009";"000CY"
"2024-273223";"2024-06-24";"1";"Vente";"154000.0";"48.0";"F";"RUE DE BRISSAC";"1280";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0846";"None";"None";"121";"nan";"171";"nan";"None";"nan";"None";"nan";"None";"None";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.548241";"47.46009";"000CY"
"2024-273260";"2024-06-20";"1";"Vente";"135000.0";"48.0";"F";"RUE DE BRISSAC";"1280";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0846";"None";"None";"119";"nan";"169";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"36.0";"1.0";"None";"None";"None";"None";"nan";"-0.548241";"47.46009";"000CY"
"2024-273739";"2024-06-20";"1";"Vente";"200000.0";"15.0";"G";"RUE LETANDUERE";"4790";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0751";"None";"None";"116";"nan";"94";"46.68";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"46.0";"2.0";"None";"None";"None";"None";"nan";"-0.554072";"47.460821";"000CY"
"2024-273260";"2024-06-20";"1";"Vente";"135000.0";"48.0";"F";"RUE DE BRISSAC";"1280";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0846";"None";"None";"119";"nan";"169";"nan";"None";"nan";"None";"nan";"None";"None";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.548241";"47.46009";"000CY"
"2024-273739";"2024-06-20";"1";"Vente";"200000.0";"15.0";"G";"RUE LETANDUERE";"4790";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0751";"None";"None";"116";"nan";"94";"46.68";"None";"nan";"None";"nan";"None";"None";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.554072";"47.460821";"000CY"
"2024-273739";"2024-06-20";"1";"Vente";"200000.0";"10.0";"B";"RUE EVAIN";"2960";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0752";"None";"None";"9";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.553308";"47.460825";"000CY"
"2024-272543";"2024-06-12";"1";"Vente";"35000.0";"30.0";"None";"RUE DE BRISSAC";"1280";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0496";"None";"None";"239";"nan";"240";"nan";"None";"nan";"None";"nan";"None";"None";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.549044";"47.46212";"000CY"
"2024-272524";"2024-06-07";"1";"Vente";"170000.0";"3.0";"None";"SQ LA FAYETTE";"4561";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0848";"None";"None";"101";"nan";"64";"48.4";"76";"nan";"None";"nan";"None";"None";"3";"2";"Appartement";"47.0";"2.0";"None";"None";"None";"None";"nan";"-0.553239";"47.461955";"000CY"
"2024-272524";"2024-06-07";"1";"Vente";"170000.0";"3.0";"None";"SQ LA FAYETTE";"4561";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0848";"None";"None";"101";"nan";"64";"48.4";"76";"nan";"None";"nan";"None";"None";"3";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.553239";"47.461955";"000CY"
"2024-272524";"2024-06-07";"1";"Vente";"170000.0";"3.0";"None";"SQ LA FAYETTE";"4561";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0848";"None";"None";"101";"nan";"64";"48.4";"76";"nan";"None";"nan";"None";"None";"3";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.553239";"47.461955";"000CY"
"2024-272185";"2024-06-05";"1";"Vente";"301100.0";"20.0";"C";"RUE DUPETIT THOUARS";"2620";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0847";"None";"None";"110";"83.45";"135";"nan";"365";"nan";"None";"nan";"None";"None";"3";"2";"Appartement";"82.0";"4.0";"None";"None";"None";"None";"nan";"-0.552835";"47.46198";"000CY"
"2024-273405";"2024-06-05";"1";"Vente";"360000.0";"14.0";"None";"RUE EVAIN";"2960";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0772";"None";"None";"2";"114.67";"9";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"115.0";"5.0";"None";"None";"None";"None";"nan";"-0.553505";"47.461061";"000CY"
"2024-272185";"2024-06-05";"1";"Vente";"301100.0";"20.0";"C";"RUE DUPETIT THOUARS";"2620";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0847";"None";"None";"110";"83.45";"135";"nan";"365";"nan";"None";"nan";"None";"None";"3";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.552835";"47.46198";"000CY"
"2024-272185";"2024-06-05";"1";"Vente";"301100.0";"20.0";"C";"RUE DUPETIT THOUARS";"2620";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0847";"None";"None";"110";"83.45";"135";"nan";"365";"nan";"None";"nan";"None";"None";"3";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.552835";"47.46198";"000CY"
"2024-272185";"2024-06-05";"1";"Vente";"301100.0";"20.0";"C";"RUE DUPETIT THOUARS";"2620";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0847";"None";"None";"110";"83.45";"135";"nan";"365";"nan";"None";"nan";"None";"None";"3";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.552835";"47.46198";"000CY"
"2024-273405";"2024-06-05";"1";"Vente";"360000.0";"10.0";"B";"RUE EVAIN";"2960";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0752";"None";"None";"65";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.553308";"47.460825";"000CY"
"2024-273405";"2024-06-05";"1";"Vente";"360000.0";"14.0";"None";"RUE EVAIN";"2960";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0772";"None";"None";"2";"114.67";"9";"nan";"None";"nan";"None";"nan";"None";"None";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.553505";"47.461061";"000CY"
"2024-272467";"2024-06-04";"1";"Vente";"20000.0";"11.0";"B";"RUE JEAN BODIN";"4200";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0204";"None";"None";"40";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.553174";"47.463888";"000CY"
"2024-272578";"2024-05-27";"1";"Vente";"527000.0";"10.0";"B";"RUE EVAIN";"2960";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0752";"None";"None";"188";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.553308";"47.460825";"000CY"
"2024-271576";"2024-05-17";"1";"Vente";"805000.0";"6.0";"None";"RUE MIRABEAU";"5510";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0698";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"1";"Maison";"245.0";"7.0";"S";"sols";"None";"None";"293.0";"-0.551833";"47.460334";"000CY"
"2024-271576";"2024-05-17";"1";"Vente";"805000.0";"6.0";"None";"RUE MIRABEAU";"5510";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0698";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"293.0";"-0.551833";"47.460334";"000CY"
"2024-271218";"2024-05-06";"1";"Vente";"260000.0";"7.0";"None";"AV TURPIN DE CRISSE";"7820";"49100";"49007";"Angers";"49";"None";"None";"49007000CY0217";"None";"None";"26";"126.05";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"130.0";"0.0";"None";"None";"None";"None";"nan";"-0.553791";"47.465125";"000CY"
"2024-271218";"2024-05-06";"1";"Vente";"260000.0";"7.0";"None";"AV TURPIN DE CRISSE";"7820";"49100";"49007";"Angers";"49";"None";"None";"49007000CY0217";"None";"None";"19";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"12.0";"0.0";"None";"None";"None";"None";"nan";"-0.553791";"47.465125";"000CY"
"2024-271491";"2024-04-26";"1";"Vente";"236000.0";"3.0";"None";"SQ LA FAYETTE";"4561";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0848";"None";"None";"147";"nan";"23";"nan";"49";"nan";"None";"nan";"None";"None";"3";"2";"Appartement";"64.0";"3.0";"None";"None";"None";"None";"nan";"-0.553239";"47.461955";"000CY"
"2024-271491";"2024-04-26";"1";"Vente";"236000.0";"3.0";"None";"SQ LA FAYETTE";"4561";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0848";"None";"None";"147";"nan";"23";"nan";"49";"nan";"None";"nan";"None";"None";"3";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.553239";"47.461955";"000CY"
"2024-271491";"2024-04-26";"1";"Vente";"236000.0";"3.0";"None";"SQ LA FAYETTE";"4561";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0848";"None";"None";"147";"nan";"23";"nan";"49";"nan";"None";"nan";"None";"None";"3";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.553239";"47.461955";"000CY"
"2024-271491";"2024-04-26";"1";"Vente";"236000.0";"3.0";"None";"SQ LA FAYETTE";"4561";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0848";"None";"None";"147";"nan";"23";"nan";"49";"nan";"None";"nan";"None";"None";"3";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.553239";"47.461955";"000CY"
"2024-270391";"2024-04-24";"1";"Vente";"19000.0";"3.0";"None";"SQ LA FAYETTE";"4561";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0848";"None";"None";"125";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.553239";"47.461955";"000CY"
"2024-270512";"2024-04-23";"1";"Vente";"120000.0";"7.0";"None";"AV TURPIN DE CRISSE";"7820";"49100";"49007";"Angers";"49";"None";"None";"49007000CY0217";"None";"None";"4";"57.7";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"2";"Appartement";"56.0";"3.0";"None";"None";"None";"None";"nan";"-0.553791";"47.465125";"000CY"
"2024-271197";"2024-04-22";"2";"Vente";"1.0";"55.0";"None";"RUE JEAN DE LA FONTAINE";"4550";"49000";"49007";"Angers";"49";"None";"None";"49007000CY1014";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"None";"None";"nan";"nan";"S";"sols";"None";"None";"2.0";"-0.550364";"47.459614";"000CY"
"2024-269690";"2024-04-04";"1";"Vente";"220000.0";"5.0";"None";"RUE RACINE";"6610";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0712";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"1";"Maison";"75.0";"3.0";"S";"sols";"None";"None";"68.0";"-0.550162";"47.460985";"000CY"
"2024-270150";"2024-04-04";"1";"Vente";"1034400.0";"42.0";"None";"RUE MIRABEAU";"5510";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0678";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"1";"Maison";"203.0";"6.0";"S";"sols";"None";"None";"396.0";"-0.549547";"47.4595";"000CY"
"2024-270150";"2024-04-04";"1";"Vente";"1034400.0";"42.0";"None";"RUE MIRABEAU";"5510";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0678";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"4";"Local industriel. commercial ou assimilé";"56.0";"0.0";"S";"sols";"None";"None";"396.0";"-0.549547";"47.4595";"000CY"
"2024-269528";"2024-03-29";"1";"Vente";"355000.0";"1.0";"None";"RUE EVAIN";"2960";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0126";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"1";"Maison";"116.0";"6.0";"S";"sols";"None";"None";"154.0";"-0.552246";"47.460368";"000CY"
"2024-269703";"2024-03-29";"1";"Vente";"211000.0";"20.0";"B";"RUE DE BRISSAC";"1280";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0417";"None";"None";"24";"nan";"9";"59.06";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"60.0";"3.0";"None";"None";"None";"None";"nan";"-0.550911";"47.46375";"000CY"
"2024-269703";"2024-03-29";"1";"Vente";"211000.0";"20.0";"B";"RUE DE BRISSAC";"1280";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0413";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"18.0";"-0.550749";"47.463533";"000CY"
"2024-269703";"2024-03-29";"1";"Vente";"211000.0";"20.0";"B";"RUE DE BRISSAC";"1280";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0417";"None";"None";"24";"nan";"9";"59.06";"None";"nan";"None";"nan";"None";"None";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.550911";"47.46375";"000CY"
"2024-269703";"2024-03-29";"1";"Vente";"211000.0";"20.0";"B";"RUE DE BRISSAC";"1280";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0416";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"None";"None";"nan";"nan";"S";"sols";"None";"None";"1002.0";"-0.550566";"47.463762";"000CY"
"2024-270037";"2024-03-26";"1";"Vente";"287000.0";"3.0";"None";"RUE DU HARAS";"3840";"49100";"49007";"Angers";"49";"None";"None";"49007000CY0241";"None";"None";"35";"65.42";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"2";"Appartement";"67.0";"3.0";"None";"None";"None";"None";"nan";"-0.553169";"47.466048";"000CY"
"2024-270037";"2024-03-26";"1";"Vente";"287000.0";"3.0";"None";"RUE DU HARAS";"3840";"49100";"49007";"Angers";"49";"None";"None";"49007000CY0241";"None";"None";"35";"65.42";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.553169";"47.466048";"000CY"
"2024-269980";"2024-03-19";"1";"Vente";"311400.0";"45.0";"None";"RUE EVAIN";"2960";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0072";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"2";"Appartement";"49.0";"3.0";"S";"sols";"None";"None";"141.0";"-0.554367";"47.460208";"000CY"
"2024-269980";"2024-03-19";"1";"Vente";"311400.0";"45.0";"None";"RUE EVAIN";"2960";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0072";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"2";"Appartement";"49.0";"3.0";"S";"sols";"None";"None";"141.0";"-0.554367";"47.460208";"000CY"
"2024-269980";"2024-03-19";"1";"Vente";"311400.0";"45.0";"None";"RUE EVAIN";"2960";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0072";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"2";"Appartement";"14.0";"1.0";"S";"sols";"None";"None";"141.0";"-0.554367";"47.460208";"000CY"
"2024-269980";"2024-03-19";"1";"Vente";"311400.0";"45.0";"None";"RUE EVAIN";"2960";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0072";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"141.0";"-0.554367";"47.460208";"000CY"
"2024-269980";"2024-03-19";"1";"Vente";"311400.0";"45.0";"None";"RUE EVAIN";"2960";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0072";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"141.0";"-0.554367";"47.460208";"000CY"
"2024-269980";"2024-03-19";"1";"Vente";"311400.0";"45.0";"None";"RUE EVAIN";"2960";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0072";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"141.0";"-0.554367";"47.460208";"000CY"
"2024-269980";"2024-03-19";"1";"Vente";"311400.0";"45.0";"None";"RUE EVAIN";"2960";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0072";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"141.0";"-0.554367";"47.460208";"000CY"
"2024-269180";"2024-03-13";"1";"Vente";"306000.0";"15.0";"H";"RUE LETANDUERE";"4790";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0751";"None";"None";"131";"77.45";"150";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"77.0";"3.0";"None";"None";"None";"None";"nan";"-0.554072";"47.460821";"000CY"
"2024-269180";"2024-03-13";"1";"Vente";"306000.0";"15.0";"H";"RUE LETANDUERE";"4790";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0751";"None";"None";"131";"77.45";"150";"nan";"None";"nan";"None";"nan";"None";"None";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.554072";"47.460821";"000CY"
"2024-269180";"2024-03-13";"1";"Vente";"306000.0";"10.0";"B";"RUE EVAIN";"2960";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0752";"None";"None";"342";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.553308";"47.460825";"000CY"
"2024-268402";"2024-02-27";"1";"Vente";"158000.0";"48.0";"G";"RUE DE BRISSAC";"1280";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0846";"None";"None";"41";"53.05";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"2";"Appartement";"53.0";"2.0";"None";"None";"None";"None";"nan";"-0.548241";"47.46009";"000CY"
"2024-268402";"2024-02-27";"1";"Vente";"158000.0";"48.0";"G";"RUE DE BRISSAC";"1280";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0846";"None";"None";"91";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.548241";"47.46009";"000CY"
"2024-268023";"2024-02-23";"1";"Vente";"200000.0";"8.0";"None";"RUE EVAIN";"2960";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0777";"None";"None";"21";"nan";"6";"57.29";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"56.0";"2.0";"None";"None";"None";"None";"nan";"-0.55284";"47.460666";"000CY"
"2024-268023";"2024-02-23";"1";"Vente";"200000.0";"10.0";"B";"RUE EVAIN";"2960";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0752";"None";"None";"59";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.553308";"47.460825";"000CY"
"2024-268023";"2024-02-23";"1";"Vente";"200000.0";"8.0";"None";"RUE EVAIN";"2960";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0777";"None";"None";"21";"nan";"6";"57.29";"None";"nan";"None";"nan";"None";"None";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.55284";"47.460666";"000CY"
"2024-269003";"2024-02-22";"1";"Vente";"205000.0";"20.0";"D";"RUE DUPETIT THOUARS";"2620";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0847";"None";"None";"12";"82.9";"311";"nan";"35";"nan";"None";"nan";"None";"None";"3";"2";"Appartement";"82.0";"4.0";"None";"None";"None";"None";"nan";"-0.552835";"47.46198";"000CY"
"2024-269003";"2024-02-22";"1";"Vente";"205000.0";"20.0";"D";"RUE DUPETIT THOUARS";"2620";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0847";"None";"None";"12";"82.9";"311";"nan";"35";"nan";"None";"nan";"None";"None";"3";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.552835";"47.46198";"000CY"
"2024-269003";"2024-02-22";"1";"Vente";"205000.0";"20.0";"D";"RUE DUPETIT THOUARS";"2620";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0847";"None";"None";"12";"82.9";"311";"nan";"35";"nan";"None";"nan";"None";"None";"3";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.552835";"47.46198";"000CY"
"2024-268120";"2024-02-19";"1";"Vente";"170000.0";"5.0";"None";"RUE DU HARAS";"3840";"49100";"49007";"Angers";"49";"None";"None";"49007000CY0229";"None";"None";"5";"nan";"8";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"51.0";"2.0";"None";"None";"None";"None";"nan";"-0.553512";"47.465854";"000CY"
"2024-268120";"2024-02-19";"1";"Vente";"170000.0";"5.0";"None";"RUE DU HARAS";"3840";"49100";"49007";"Angers";"49";"None";"None";"49007000CY0229";"None";"None";"5";"nan";"8";"nan";"None";"nan";"None";"nan";"None";"None";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.553512";"47.465854";"000CY"
"2024-267846";"2024-02-16";"1";"Vente";"520000.0";"18.0";"None";"RUE DU CLON";"1910";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0462";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"1";"Maison";"205.0";"6.0";"S";"sols";"None";"None";"242.0";"-0.551723";"47.460668";"000CY"
"2024-268230";"2024-02-16";"1";"Vente";"557000.0";"16.0";"None";"RUE DUPETIT THOUARS";"2620";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0140";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"1";"Maison";"113.0";"6.0";"S";"sols";"None";"None";"92.0";"-0.552848";"47.463468";"000CY"
"2024-267846";"2024-02-16";"1";"Vente";"520000.0";"18.0";"None";"RUE DU CLON";"1910";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0462";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"242.0";"-0.551723";"47.460668";"000CY"
"2024-267238";"2024-01-29";"1";"Vente";"165000.0";"20.0";"B";"RUE DE BRISSAC";"1280";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0417";"None";"None";"11";"59.56";"28";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"58.0";"3.0";"None";"None";"None";"None";"nan";"-0.550911";"47.46375";"000CY"
"2024-267332";"2024-01-29";"1";"Vente";"110000.0";"6.0";"None";"RUE EVAIN";"2960";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0777";"None";"None";"29";"nan";"45";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"44.0";"1.0";"None";"None";"None";"None";"nan";"-0.55284";"47.460666";"000CY"
"2024-267238";"2024-01-29";"1";"Vente";"165000.0";"20.0";"B";"RUE DE BRISSAC";"1280";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0417";"None";"None";"11";"59.56";"28";"nan";"None";"nan";"None";"nan";"None";"None";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.550911";"47.46375";"000CY"
"2024-267332";"2024-01-29";"1";"Vente";"110000.0";"10.0";"B";"RUE EVAIN";"2960";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0752";"None";"None";"20";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.553308";"47.460825";"000CY"
"2024-267332";"2024-01-29";"1";"Vente";"110000.0";"6.0";"None";"RUE EVAIN";"2960";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0777";"None";"None";"29";"nan";"45";"nan";"None";"nan";"None";"nan";"None";"None";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.55284";"47.460666";"000CY"
"2024-267327";"2024-01-26";"1";"Vente";"855700.0";"21.0";"None";"RUE CHANOINE COL PANAGET";"1540";"49000";"49007";"Angers";"49";"None";"None";"49007000CY0350";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"0";"1";"Maison";"178.0";"7.0";"S";"sols";"None";"None";"494.0";"-0.549208";"47.463352";"000CY"
