id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2024-273823";"2024-06-28";"1";"Vente";"425000.0";"1.0";"B";"RUE DESPORTES";"2420";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0129";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"1";"Maison";"140.0";"5.0";"S";"sols";"None";"None";"133.0";"-0.55539";"47.462434";"000DK"
"2024-273823";"2024-06-28";"1";"Vente";"425000.0";"1.0";"B";"RUE DESPORTES";"2420";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0129";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"4";"Local industriel. commercial ou assimilé";"19.0";"0.0";"S";"sols";"None";"None";"133.0";"-0.55539";"47.462434";"000DK"
"2024-273335";"2024-06-12";"1";"Vente";"159000.0";"10.0";"None";"RUE DE LA GARE";"3360";"49100";"49007";"Angers";"49";"None";"None";"49007000DK0448";"None";"None";"12";"51.52";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.557374";"47.465769";"000DK"
"2024-272829";"2024-06-05";"1";"Vente";"500000.0";"9.0";"None";"RUE EUGENE ROINET";"2940";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0460";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"1";"Maison";"156.0";"7.0";"S";"sols";"None";"None";"217.0";"-0.560156";"47.461405";"000DK"
"2024-272063";"2024-06-05";"1";"Vente";"69000.0";"19.0";"None";"RUE AUDUSSON";"0410";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0606";"None";"None";"27";"34.9";"62";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"34.0";"1.0";"None";"None";"None";"None";"nan";"-0.555862";"47.462685";"000DK"
"2024-272063";"2024-06-05";"1";"Vente";"69000.0";"19.0";"None";"RUE AUDUSSON";"0410";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0606";"None";"None";"27";"34.9";"62";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.555862";"47.462685";"000DK"
"2024-272578";"2024-05-27";"1";"Vente";"527000.0";"66.0";"None";"RUE LETANDUERE";"4790";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0164";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"1";"Maison";"224.0";"10.0";"S";"sols";"None";"None";"107.0";"-0.55494";"47.461108";"000DK"
"2024-272578";"2024-05-27";"1";"Vente";"527000.0";"27.0";"None";"RUE DE TERRE NOIRE";"7550";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0629";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"None";"None";"nan";"nan";"S";"sols";"None";"None";"9.0";"-0.555003";"47.461159";"000DK"
"2024-271613";"2024-05-22";"1";"Vente";"147000.0";"36.0";"None";"RUE JEAN PERRIN";"4300";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0536";"None";"None";"11";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"48.0";"2.0";"None";"None";"None";"None";"nan";"-0.560913";"47.46108";"000DK"
"2024-271679";"2024-05-22";"1";"Vente";"378000.0";"35.0";"None";"RUE AUDUSSON";"0410";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0189";"None";"None";"7";"99.97";"9";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"86.0";"4.0";"None";"None";"None";"None";"nan";"-0.557219";"47.461789";"000DK"
"2024-271613";"2024-05-22";"1";"Vente";"147000.0";"36.0";"None";"RUE JEAN PERRIN";"4300";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0536";"None";"None";"24";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.560913";"47.46108";"000DK"
"2024-271679";"2024-05-22";"1";"Vente";"378000.0";"35.0";"None";"RUE AUDUSSON";"0410";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0189";"None";"None";"22";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.557219";"47.461789";"000DK"
"2024-271679";"2024-05-22";"1";"Vente";"378000.0";"35.0";"None";"RUE AUDUSSON";"0410";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0189";"None";"None";"7";"99.97";"9";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.557219";"47.461789";"000DK"
"2024-272428";"2024-05-17";"1";"Vente";"290000.0";"17.0";"None";"RUE BOUGERE";"1090";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0071";"None";"None";"3";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"88.0";"4.0";"None";"None";"None";"None";"nan";"-0.55716";"47.463038";"000DK"
"2024-272428";"2024-05-17";"1";"Vente";"290000.0";"17.0";"None";"RUE BOUGERE";"1090";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0071";"None";"None";"3";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.55716";"47.463038";"000DK"
"2024-272428";"2024-05-17";"1";"Vente";"290000.0";"17.0";"None";"RUE BOUGERE";"1090";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0071";"None";"None";"1";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.55716";"47.463038";"000DK"
"2024-272428";"2024-05-17";"1";"Vente";"290000.0";"17.0";"None";"RUE BOUGERE";"1090";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0071";"None";"None";"3";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.55716";"47.463038";"000DK"
"2024-272428";"2024-05-17";"1";"Vente";"290000.0";"17.0";"None";"RUE BOUGERE";"1090";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0071";"None";"None";"13";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.55716";"47.463038";"000DK"
"2024-272428";"2024-05-17";"1";"Vente";"290000.0";"17.0";"None";"RUE BOUGERE";"1090";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0071";"None";"None";"3";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.55716";"47.463038";"000DK"
"2024-272428";"2024-05-17";"1";"Vente";"290000.0";"21.0";"B";"RUE BOUGERE";"1090";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0081";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"None";"None";"nan";"nan";"S";"sols";"None";"None";"2271.0";"-0.557091";"47.462756";"000DK"
"2024-271202";"2024-04-25";"1";"Vente";"10000.0";"9.0";"None";"RUE DE FREMUR";"3240";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0051";"None";"None";"8";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"69.0";"3.0";"None";"None";"None";"None";"nan";"-0.558944";"47.462841";"000DK"
"2024-271202";"2024-04-25";"1";"Vente";"10000.0";"9.0";"None";"RUE DE FREMUR";"3240";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0051";"None";"None";"8";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.558944";"47.462841";"000DK"
"2024-271202";"2024-04-25";"1";"Vente";"10000.0";"9.0";"None";"RUE DE FREMUR";"3240";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0051";"None";"None";"8";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.558944";"47.462841";"000DK"
"2024-269959";"2024-04-03";"1";"Vente";"131332.0";"27.0";"None";"RUE DE FREMUR";"3240";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0458";"None";"None";"1";"55.5";"10";"nan";"5";"nan";"None";"nan";"None";"nan";"3";"2";"Appartement";"45.0";"3.0";"None";"None";"None";"None";"nan";"-0.558543";"47.46158";"000DK"
"2024-269959";"2024-04-03";"1";"Vente";"131332.0";"27.0";"None";"RUE DE FREMUR";"3240";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0458";"None";"None";"1";"55.5";"10";"nan";"5";"nan";"None";"nan";"None";"nan";"3";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.558543";"47.46158";"000DK"
"2024-269959";"2024-04-03";"1";"Vente";"131332.0";"27.0";"None";"RUE DE FREMUR";"3240";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0458";"None";"None";"1";"55.5";"10";"nan";"5";"nan";"None";"nan";"None";"nan";"3";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.558543";"47.46158";"000DK"
"2024-270214";"2024-03-26";"1";"Vente";"160000.0";"48.0";"None";"RUE DE FREMUR";"3240";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0255";"None";"None";"20";"69.01";"34";"nan";"7";"nan";"None";"nan";"None";"nan";"3";"2";"Appartement";"70.0";"3.0";"None";"None";"None";"None";"nan";"-0.558945";"47.460494";"000DK"
"2024-270214";"2024-03-26";"1";"Vente";"160000.0";"48.0";"None";"RUE DE FREMUR";"3240";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0255";"None";"None";"20";"69.01";"34";"nan";"7";"nan";"None";"nan";"None";"nan";"3";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.558945";"47.460494";"000DK"
"2024-270214";"2024-03-26";"1";"Vente";"160000.0";"48.0";"None";"RUE DE FREMUR";"3240";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0255";"None";"None";"20";"69.01";"34";"nan";"7";"nan";"None";"nan";"None";"nan";"3";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.558945";"47.460494";"000DK"
"2024-270214";"2024-03-26";"1";"Vente";"160000.0";"48.0";"None";"RUE DE FREMUR";"3240";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0255";"None";"None";"47";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.558945";"47.460494";"000DK"
"2024-269297";"2024-03-22";"1";"Vente";"13400.0";"32.0";"None";"RUE BOUGERE";"1090";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0056";"None";"None";"42";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.55874";"47.462465";"000DK"
"2024-269436";"2024-03-20";"1";"Vente";"2500.0";"59.0";"None";"RUE AUDUSSON";"0410";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0220";"None";"None";"5";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"41.0";"2.0";"None";"None";"None";"None";"nan";"-0.55862";"47.4618";"000DK"
"2024-269437";"2024-03-20";"2";"Vente";"68000.0";"21.0";"None";"RUE DE FREMUR";"3240";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0220";"None";"None";"6";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"63.0";"3.0";"None";"None";"None";"None";"nan";"-0.55862";"47.4618";"000DK"
"2024-269437";"2024-03-20";"2";"Vente";"68000.0";"57.0";"None";"RUE AUDUSSON";"0410";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0220";"None";"None";"4";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"22.0";"1.0";"None";"None";"None";"None";"nan";"-0.55862";"47.4618";"000DK"
"2024-269436";"2024-03-20";"1";"Vente";"2500.0";"59.0";"None";"RUE AUDUSSON";"0410";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0220";"None";"None";"5";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.55862";"47.4618";"000DK"
"2024-269436";"2024-03-20";"1";"Vente";"2500.0";"59.0";"None";"RUE AUDUSSON";"0410";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0220";"None";"None";"5";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.55862";"47.4618";"000DK"
"2024-269437";"2024-03-20";"2";"Vente";"68000.0";"39.0";"None";"RUE DE FREMUR";"3240";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0227";"None";"None";"2";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.55832";"47.461189";"000DK"
"2024-269177";"2024-03-13";"1";"Vente";"205000.0";"29.0";"None";"RUE BOUGERE";"1090";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0517";"None";"None";"23";"67.45";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"66.0";"3.0";"None";"None";"None";"None";"nan";"-0.558111";"47.462386";"000DK"
"2024-269177";"2024-03-13";"1";"Vente";"205000.0";"29.0";"None";"RUE BOUGERE";"1090";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0517";"None";"None";"23";"67.45";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.558111";"47.462386";"000DK"
"2024-269177";"2024-03-13";"1";"Vente";"205000.0";"29.0";"None";"RUE BOUGERE";"1090";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0517";"None";"None";"23";"67.45";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.558111";"47.462386";"000DK"
"2024-268191";"2024-02-26";"1";"Vente";"227900.0";"13.0";"None";"RUE MOIRIN";"5530";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0325";"None";"None";"10";"73.44";"26";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"75.0";"4.0";"None";"None";"None";"None";"nan";"-0.560991";"47.459967";"000DK"
"2024-268191";"2024-02-26";"1";"Vente";"227900.0";"13.0";"None";"RUE MOIRIN";"5530";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0325";"None";"None";"10";"73.44";"26";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.560991";"47.459967";"000DK"
"2024-268191";"2024-02-26";"1";"Vente";"227900.0";"13.0";"None";"RUE MOIRIN";"5530";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0325";"None";"None";"32";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.560991";"47.459967";"000DK"
"2024-268293";"2024-02-19";"1";"Vente";"235000.0";"34.0";"None";"RUE BOUGERE";"1090";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0056";"None";"None";"13";"68.85";"34";"nan";"52";"nan";"None";"nan";"None";"nan";"3";"2";"Appartement";"69.0";"3.0";"None";"None";"None";"None";"nan";"-0.55874";"47.462465";"000DK"
"2024-268293";"2024-02-19";"1";"Vente";"235000.0";"34.0";"None";"RUE BOUGERE";"1090";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0056";"None";"None";"13";"68.85";"34";"nan";"52";"nan";"None";"nan";"None";"nan";"3";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.55874";"47.462465";"000DK"
"2024-268293";"2024-02-19";"1";"Vente";"235000.0";"34.0";"None";"RUE BOUGERE";"1090";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0056";"None";"None";"13";"68.85";"34";"nan";"52";"nan";"None";"nan";"None";"nan";"3";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.55874";"47.462465";"000DK"
"2024-267234";"2024-01-12";"1";"Vente";"230000.0";"9.0";"None";"RUE DE FREMUR";"3240";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0051";"None";"None";"1";"81.16";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"60.0";"2.0";"None";"None";"None";"None";"nan";"-0.558944";"47.462841";"000DK"
"2024-267234";"2024-01-12";"1";"Vente";"230000.0";"9.0";"None";"RUE DE FREMUR";"3240";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0051";"None";"None";"1";"81.16";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.558944";"47.462841";"000DK"
"2024-267234";"2024-01-12";"1";"Vente";"230000.0";"9.0";"None";"RUE DE FREMUR";"3240";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0051";"None";"None";"1";"81.16";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.558944";"47.462841";"000DK"
"2024-266396";"2024-01-04";"1";"Vente";"90000.0";"9.0";"None";"RUE JULES DAUBAN";"4440";"49100";"49007";"Angers";"49";"None";"None";"49007000DK0440";"None";"None";"104";"nan";"107";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"18.0";"1.0";"None";"None";"None";"None";"nan";"-0.557618";"47.465588";"000DK"
"2023-671063";"2023-12-22";"1";"Vente";"220000.0";"45.0";"None";"RUE AUDUSSON";"0410";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0215";"None";"None";"107";"71.33";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"71.0";"3.0";"None";"None";"None";"None";"nan";"-0.55777";"47.46132";"000DK"
"2023-671063";"2023-12-22";"1";"Vente";"220000.0";"45.0";"None";"RUE AUDUSSON";"0410";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0215";"None";"None";"133";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.55777";"47.46132";"000DK"
"2023-670917";"2023-12-19";"1";"Vente";"20000.0";"19.0";"None";"RUE AUDUSSON";"0410";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0606";"None";"None";"82";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.555862";"47.462685";"000DK"
"2023-669589";"2023-12-01";"1";"Vente";"35160.0";"47.0";"None";"RUE DE FREMUR";"3240";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0196";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"None";"None";"nan";"nan";"S";"sols";"None";"None";"227.0";"-0.557051";"47.460989";"000DK"
"2023-669589";"2023-12-01";"1";"Vente";"35160.0";"47.0";"None";"RUE DE FREMUR";"3240";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0208";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"None";"None";"nan";"nan";"S";"sols";"None";"None";"66.0";"-0.557164";"47.460909";"000DK"
"2023-669378";"2023-11-30";"1";"Vente";"192000.0";"22.0";"T";"AV DENIS PAPIN";"2350";"49100";"49007";"Angers";"49";"None";"None";"49007000DK0444";"None";"None";"2";"nan";"24";"nan";"25";"nan";"29";"nan";"3";"nan";"6";"4";"Local industriel. commercial ou assimilé";"138.0";"0.0";"None";"None";"None";"None";"nan";"-0.557666";"47.465279";"000DK"
"2023-668836";"2023-11-20";"1";"Vente";"165000.0";"3.0";"None";"BD YVONNE POIREL";"8130";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0723";"None";"None";"12";"39.62";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"40.0";"2.0";"None";"None";"None";"None";"nan";"-0.562431";"47.462239";"000DK"
"2023-668845";"2023-11-20";"1";"Vente";"310000.0";"12.0";"None";"AV DE CHANZY";"1560";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0761";"None";"None";"50";"66.71";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"66.0";"3.0";"None";"None";"None";"None";"nan";"-0.555442";"47.460694";"000DK"
"2023-668836";"2023-11-20";"1";"Vente";"165000.0";"3.0";"None";"BD YVONNE POIREL";"8130";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0723";"None";"None";"73";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.562431";"47.462239";"000DK"
"2023-668845";"2023-11-20";"1";"Vente";"310000.0";"12.0";"None";"AV DE CHANZY";"1560";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0761";"None";"None";"74";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.555442";"47.460694";"000DK"
"2023-669101";"2023-11-10";"1";"Vente";"330000.0";"11.0";"None";"RUE JEAN PERRIN";"4300";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0355";"None";"None";"149";"nan";"158";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"105.0";"4.0";"None";"None";"None";"None";"nan";"-0.55898";"47.461003";"000DK"
"2023-669101";"2023-11-10";"1";"Vente";"330000.0";"11.0";"None";"RUE JEAN PERRIN";"4300";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0355";"None";"None";"149";"nan";"158";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.55898";"47.461003";"000DK"
"2023-669101";"2023-11-10";"1";"Vente";"330000.0";"11.0";"None";"RUE JEAN PERRIN";"4300";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0355";"None";"None";"167";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.55898";"47.461003";"000DK"
"2023-669101";"2023-11-10";"1";"Vente";"330000.0";"9001.0";"None";"RUE EUGENE ROINET";"2940";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0355";"None";"None";"246";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.55898";"47.461003";"000DK"
"2023-668340";"2023-11-07";"1";"Vente";"233200.0";"9.0";"None";"RUE MAX RICHARD";"5380";"49100";"49007";"Angers";"49";"None";"None";"49007000DK0436";"None";"None";"11";"nan";"16";"nan";"2";"nan";"None";"nan";"None";"nan";"3";"2";"Appartement";"67.0";"3.0";"None";"None";"None";"None";"nan";"-0.558088";"47.465651";"000DK"
"2023-668340";"2023-11-07";"1";"Vente";"233200.0";"9.0";"None";"RUE MAX RICHARD";"5380";"49100";"49007";"Angers";"49";"None";"None";"49007000DK0436";"None";"None";"11";"nan";"16";"nan";"2";"nan";"None";"nan";"None";"nan";"3";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.558088";"47.465651";"000DK"
"2023-668340";"2023-11-07";"1";"Vente";"233200.0";"9.0";"None";"RUE MAX RICHARD";"5380";"49100";"49007";"Angers";"49";"None";"None";"49007000DK0436";"None";"None";"11";"nan";"16";"nan";"2";"nan";"None";"nan";"None";"nan";"3";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.558088";"47.465651";"000DK"
"2023-668340";"2023-11-07";"1";"Vente";"233200.0";"9.0";"None";"RUE MAX RICHARD";"5380";"49100";"49007";"Angers";"49";"None";"None";"49007000DK0436";"None";"None";"14";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.558088";"47.465651";"000DK"
"2023-668340";"2023-11-07";"1";"Vente";"233200.0";"9.0";"None";"RUE MAX RICHARD";"5380";"49100";"49007";"Angers";"49";"None";"None";"49007000DK0436";"None";"None";"1";"nan";"10";"nan";"15";"nan";"5";"115.7";"None";"nan";"4";"4";"Local industriel. commercial ou assimilé";"164.0";"0.0";"None";"None";"None";"None";"nan";"-0.558088";"47.465651";"000DK"
"2023-668494";"2023-11-03";"1";"Vente";"15000.0";"2.0";"None";"AV DE CHANZY";"1560";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0586";"None";"None";"58";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.554928";"47.460549";"000DK"
"2023-668094";"2023-10-23";"1";"Vente";"78000.0";"19.0";"None";"RUE AUDUSSON";"0410";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0606";"None";"None";"25";"47.32";"60";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"47.0";"2.0";"None";"None";"None";"None";"nan";"-0.555862";"47.462685";"000DK"
"2023-668094";"2023-10-23";"1";"Vente";"78000.0";"19.0";"None";"RUE AUDUSSON";"0410";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0606";"None";"None";"25";"47.32";"60";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.555862";"47.462685";"000DK"
"2023-667156";"2023-10-17";"1";"Vente";"143500.0";"46.0";"None";"RUE DE FREMUR";"3240";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0256";"None";"None";"38";"44.01";"52";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"40.0";"2.0";"None";"None";"None";"None";"nan";"-0.559078";"47.460643";"000DK"
"2023-667156";"2023-10-17";"1";"Vente";"143500.0";"46.0";"None";"RUE DE FREMUR";"3240";"49000";"49007";"Angers";"49";"None";"None";"49007000DK0256";"None";"None";"38";"44.01";"52";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.559078";"47.460643";"000DK"
