id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2024-273198";"2024-06-28";"1";"Vente";"480000.0";"12.0";"None";"RUE DU TEMPLE";"7520";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0246";"None";"None";"11";"115.02";"13";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"115.0";"4.0";"None";"None";"None";"None";"nan";"-0.56032";"47.46642";"000DI"
"2024-273198";"2024-06-28";"1";"Vente";"480000.0";"12.0";"None";"RUE DU TEMPLE";"7520";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0246";"None";"None";"11";"115.02";"13";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.56032";"47.46642";"000DI"
"2024-273198";"2024-06-28";"1";"Vente";"480000.0";"12.0";"None";"RUE DU TEMPLE";"7520";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0246";"None";"None";"11";"115.02";"13";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.56032";"47.46642";"000DI"
"2024-273198";"2024-06-28";"1";"Vente";"480000.0";"12.0";"None";"RUE DU TEMPLE";"7520";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0246";"None";"None";"11";"115.02";"13";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.56032";"47.46642";"000DI"
"2024-273198";"2024-06-28";"1";"Vente";"480000.0";"12.0";"None";"RUE DU TEMPLE";"7520";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0246";"None";"None";"11";"115.02";"13";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.56032";"47.46642";"000DI"
"2024-273198";"2024-06-28";"1";"Vente";"480000.0";"12.0";"None";"RUE DU TEMPLE";"7520";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0246";"None";"None";"11";"115.02";"13";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.56032";"47.46642";"000DI"
"2024-273795";"2024-06-28";"1";"Vente";"323020.0";"10.0";"None";"RUE HOCHE";"4040";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0149";"None";"None";"1";"182.2";"6";"nan";"7";"nan";"None";"nan";"None";"nan";"3";"4";"Local industriel. commercial ou assimilé";"150.0";"0.0";"None";"None";"None";"None";"nan";"-0.558526";"47.467301";"000DI"
"2024-273314";"2024-06-27";"1";"Vente";"315900.0";"16.0";"None";"BD DU GEN DE GAULLE";"3465";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0111";"None";"None";"3";"82.43";"6";"nan";"9";"nan";"None";"nan";"None";"nan";"3";"2";"Appartement";"89.0";"4.0";"None";"None";"None";"None";"nan";"-0.560916";"47.469168";"000DI"
"2024-273314";"2024-06-27";"1";"Vente";"315900.0";"16.0";"None";"BD DU GEN DE GAULLE";"3465";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0111";"None";"None";"3";"82.43";"6";"nan";"9";"nan";"None";"nan";"None";"nan";"3";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.560916";"47.469168";"000DI"
"2024-273314";"2024-06-27";"1";"Vente";"315900.0";"16.0";"None";"BD DU GEN DE GAULLE";"3465";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0111";"None";"None";"3";"82.43";"6";"nan";"9";"nan";"None";"nan";"None";"nan";"3";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.560916";"47.469168";"000DI"
"2024-273380";"2024-06-25";"1";"Vente";"159000.0";"4.0";"None";"RUE JACQUES BORDIER";"4140";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0621";"None";"None";"7";"40.78";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"41.0";"2.0";"None";"None";"None";"None";"nan";"-0.565156";"47.463574";"000DI"
"2024-273688";"2024-06-25";"1";"Vente";"116000.0";"3.0";"None";"RUE MAURICE BLANCHARD";"5310";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0629";"None";"None";"5";"19.22";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"22.0";"1.0";"None";"None";"None";"None";"nan";"-0.56184";"47.465651";"000DI"
"2024-273380";"2024-06-25";"1";"Vente";"159000.0";"4.0";"None";"RUE JACQUES BORDIER";"4140";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0621";"None";"None";"55";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.565156";"47.463574";"000DI"
"2024-273053";"2024-06-25";"1";"Vente en l'état futur d'achèvement";"307500.0";"4.0";"None";"RUE JACQUES BORDIER";"4140";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0622";"None";"None";"38";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"-0.565147";"47.463635";"000DI"
"2024-273053";"2024-06-25";"1";"Vente en l'état futur d'achèvement";"307500.0";"4.0";"None";"RUE JACQUES BORDIER";"4140";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0622";"None";"None";"17";"66.7";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"-0.565147";"47.463635";"000DI"
"2024-273053";"2024-06-25";"1";"Vente en l'état futur d'achèvement";"307500.0";"4.0";"None";"RUE JACQUES BORDIER";"4140";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0622";"None";"None";"51";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"-0.565147";"47.463635";"000DI"
"2024-273113";"2024-06-21";"1";"Vente";"295000.0";"1.0";"T";"AV DE LA BLANCHERAIE";"0930";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0599";"None";"None";"18";"87.36";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"87.0";"3.0";"None";"None";"None";"None";"nan";"-0.560031";"47.467224";"000DI"
"2024-273617";"2024-06-21";"1";"Vente";"155000.0";"4.0";"None";"RUE JACQUES BORDIER";"4140";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0621";"None";"None";"19";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"57.0";"3.0";"None";"None";"None";"None";"nan";"-0.565156";"47.463574";"000DI"
"2024-273113";"2024-06-21";"1";"Vente";"295000.0";"1.0";"T";"AV DE LA BLANCHERAIE";"0930";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0599";"None";"None";"70";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.560031";"47.467224";"000DI"
"2024-273617";"2024-06-21";"1";"Vente";"155000.0";"4.0";"None";"RUE JACQUES BORDIER";"4140";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0621";"None";"None";"58";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.565156";"47.463574";"000DI"
"2024-273617";"2024-06-21";"1";"Vente";"155000.0";"4.0";"None";"RUE JACQUES BORDIER";"4140";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0621";"None";"None";"65";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.565156";"47.463574";"000DI"
"2024-272657";"2024-06-19";"1";"Vente";"23000.0";"8.0";"None";"RUE D IENA";"4090";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0172";"None";"None";"6";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.558041";"47.466762";"000DI"
"2024-272761";"2024-06-14";"1";"Vente";"330000.0";"2.0";"None";"ALL DU MITHRAEUM";"5523";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0606";"None";"None";"59";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"80.0";"3.0";"None";"None";"None";"None";"nan";"-0.560459";"47.465911";"000DI"
"2024-272761";"2024-06-14";"1";"Vente";"330000.0";"2.0";"None";"ALL DU MITHRAEUM";"5523";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0606";"None";"None";"267";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.560459";"47.465911";"000DI"
"2024-273272";"2024-06-13";"1";"Vente";"165000.0";"4.0";"None";"RUE JACQUES BORDIER";"4140";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0621";"None";"None";"12";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"57.0";"3.0";"None";"None";"None";"None";"nan";"-0.565156";"47.463574";"000DI"
"2024-273272";"2024-06-13";"1";"Vente";"165000.0";"4.0";"None";"RUE JACQUES BORDIER";"4140";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0621";"None";"None";"43";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.565156";"47.463574";"000DI"
"2024-272380";"2024-06-11";"1";"Vente";"236900.0";"3.0";"None";"RUE MAURICE BLANCHARD";"5310";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0629";"None";"None";"1";"nan";"4";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"62.0";"3.0";"None";"None";"None";"None";"nan";"-0.56184";"47.465651";"000DI"
"2024-271931";"2024-05-22";"1";"Vente";"150000.0";"9.0";"None";"PL DE L ACADEMIE";"0050";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0141";"None";"None";"3";"57.85";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"83.0";"5.0";"None";"None";"None";"None";"nan";"-0.558799";"47.467489";"000DI"
"2024-271215";"2024-05-17";"1";"Vente";"109000.0";"6.0";"None";"BD DU GEN DE GAULLE";"3465";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0104";"None";"None";"60";"nan";"63";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"26.0";"1.0";"None";"None";"None";"None";"nan";"-0.561552";"47.469414";"000DI"
"2024-271215";"2024-05-17";"1";"Vente";"109000.0";"6.0";"None";"BD DU GEN DE GAULLE";"3465";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0104";"None";"None";"60";"nan";"63";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.561552";"47.469414";"000DI"
"2024-271923";"2024-05-16";"1";"Vente";"200000.0";"6.0";"None";"RUE DU TEMPLE";"7520";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0249";"None";"None";"12";"51.78";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"58.0";"3.0";"None";"None";"None";"None";"nan";"-0.560617";"47.46661";"000DI"
"2024-271026";"2024-05-02";"1";"Vente";"177000.0";"9.0";"None";"SQ MAURICE BLANCHARD";"5311";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0288";"None";"None";"77";"nan";"79";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"56.0";"3.0";"None";"None";"None";"None";"nan";"-0.561711";"47.465078";"000DI"
"2024-271598";"2024-05-02";"1";"Vente";"295300.0";"2.0";"None";"RUE MAX RICHARD";"5380";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0179";"None";"None";"6";"nan";"7";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"54.0";"2.0";"None";"None";"None";"None";"nan";"-0.557577";"47.466521";"000DI"
"2024-271026";"2024-05-02";"1";"Vente";"177000.0";"9.0";"None";"SQ MAURICE BLANCHARD";"5311";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0288";"None";"None";"77";"nan";"79";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.561711";"47.465078";"000DI"
"2024-271598";"2024-05-02";"1";"Vente";"295300.0";"2.0";"None";"RUE MAX RICHARD";"5380";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0179";"None";"None";"6";"nan";"7";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.557577";"47.466521";"000DI"
"2024-271049";"2024-04-30";"1";"Vente";"360000.0";"14.0";"None";"RUE D IENA";"4090";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0170";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"2";"Appartement";"20.0";"1.0";"S";"sols";"None";"None";"422.0";"-0.558411";"47.466684";"000DI"
"2024-271049";"2024-04-30";"1";"Vente";"360000.0";"14.0";"None";"RUE D IENA";"4090";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0170";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"2";"Appartement";"15.0";"1.0";"S";"sols";"None";"None";"422.0";"-0.558411";"47.466684";"000DI"
"2024-271049";"2024-04-30";"1";"Vente";"360000.0";"14.0";"None";"RUE D IENA";"4090";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0170";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"2";"Appartement";"32.0";"1.0";"S";"sols";"None";"None";"422.0";"-0.558411";"47.466684";"000DI"
"2024-271049";"2024-04-30";"1";"Vente";"360000.0";"14.0";"None";"RUE D IENA";"4090";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0170";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"2";"Appartement";"18.0";"1.0";"S";"sols";"None";"None";"422.0";"-0.558411";"47.466684";"000DI"
"2024-271049";"2024-04-30";"1";"Vente";"360000.0";"14.0";"None";"RUE D IENA";"4090";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0170";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"2";"Appartement";"14.0";"1.0";"S";"sols";"None";"None";"422.0";"-0.558411";"47.466684";"000DI"
"2024-271049";"2024-04-30";"1";"Vente";"360000.0";"14.0";"None";"RUE D IENA";"4090";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0170";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"2";"Appartement";"61.0";"2.0";"S";"sols";"None";"None";"422.0";"-0.558411";"47.466684";"000DI"
"2024-271049";"2024-04-30";"1";"Vente";"360000.0";"14.0";"None";"RUE D IENA";"4090";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0170";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"2";"Appartement";"38.0";"2.0";"S";"sols";"None";"None";"422.0";"-0.558411";"47.466684";"000DI"
"2024-271049";"2024-04-30";"1";"Vente";"360000.0";"14.0";"None";"RUE D IENA";"4090";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0170";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"2";"Appartement";"45.0";"2.0";"S";"sols";"None";"None";"422.0";"-0.558411";"47.466684";"000DI"
"2024-271049";"2024-04-30";"1";"Vente";"360000.0";"14.0";"None";"RUE D IENA";"4090";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0170";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"2";"Appartement";"32.0";"1.0";"S";"sols";"None";"None";"422.0";"-0.558411";"47.466684";"000DI"
"2024-271049";"2024-04-30";"1";"Vente";"360000.0";"14.0";"None";"RUE D IENA";"4090";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0170";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"2";"Appartement";"42.0";"1.0";"S";"sols";"None";"None";"422.0";"-0.558411";"47.466684";"000DI"
"2024-271049";"2024-04-30";"1";"Vente";"360000.0";"14.0";"None";"RUE D IENA";"4090";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0170";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"2";"Appartement";"81.0";"4.0";"S";"sols";"None";"None";"422.0";"-0.558411";"47.466684";"000DI"
"2024-271049";"2024-04-30";"1";"Vente";"360000.0";"14.0";"None";"RUE D IENA";"4090";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0170";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"2";"Appartement";"15.0";"1.0";"S";"sols";"None";"None";"422.0";"-0.558411";"47.466684";"000DI"
"2024-271049";"2024-04-30";"1";"Vente";"360000.0";"14.0";"None";"RUE D IENA";"4090";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0170";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"422.0";"-0.558411";"47.466684";"000DI"
"2024-271049";"2024-04-30";"1";"Vente";"360000.0";"14.0";"None";"RUE D IENA";"4090";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0170";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"422.0";"-0.558411";"47.466684";"000DI"
"2024-271049";"2024-04-30";"1";"Vente";"360000.0";"14.0";"None";"RUE D IENA";"4090";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0170";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"422.0";"-0.558411";"47.466684";"000DI"
"2024-271049";"2024-04-30";"1";"Vente";"360000.0";"14.0";"None";"RUE D IENA";"4090";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0170";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"422.0";"-0.558411";"47.466684";"000DI"
"2024-271049";"2024-04-30";"1";"Vente";"360000.0";"14.0";"None";"RUE D IENA";"4090";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0170";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"422.0";"-0.558411";"47.466684";"000DI"
"2024-271049";"2024-04-30";"1";"Vente";"360000.0";"14.0";"None";"RUE D IENA";"4090";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0170";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"4";"Local industriel. commercial ou assimilé";"30.0";"0.0";"S";"sols";"None";"None";"422.0";"-0.558411";"47.466684";"000DI"
"2024-271049";"2024-04-30";"1";"Vente";"360000.0";"14.0";"None";"RUE D IENA";"4090";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0170";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"4";"Local industriel. commercial ou assimilé";"100.0";"0.0";"S";"sols";"None";"None";"422.0";"-0.558411";"47.466684";"000DI"
"2024-270661";"2024-04-19";"1";"Vente";"104000.0";"7.0";"None";"RUE DE PIGNEROLLES";"6290";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0546";"None";"None";"7";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"18.0";"1.0";"None";"None";"None";"None";"nan";"-0.560833";"47.469048";"000DI"
"2024-270852";"2024-04-15";"1";"Vente en l'état futur d'achèvement";"240000.0";"4.0";"None";"RUE JACQUES BORDIER";"4140";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0622";"None";"None";"32";"40.84";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"-0.565147";"47.463635";"000DI"
"2024-270852";"2024-04-15";"1";"Vente en l'état futur d'achèvement";"240000.0";"4.0";"None";"RUE JACQUES BORDIER";"4140";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0622";"None";"None";"70";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"-0.565147";"47.463635";"000DI"
"2024-270850";"2024-04-12";"1";"Vente";"1000000.0";"12.0";"None";"RUE MAX RICHARD";"5380";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0186";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"4";"Local industriel. commercial ou assimilé";"438.0";"0.0";"S";"sols";"None";"None";"333.0";"-0.557983";"47.466293";"000DI"
"2024-270850";"2024-04-12";"1";"Vente";"1000000.0";"12.0";"None";"RUE MAX RICHARD";"5380";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0186";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"4";"Local industriel. commercial ou assimilé";"72.0";"0.0";"S";"sols";"None";"None";"333.0";"-0.557983";"47.466293";"000DI"
"2024-269741";"2024-04-05";"1";"Vente";"440000.0";"49.0";"None";"RUE FAIDHERBE";"2980";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0229";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"1";"Maison";"132.0";"7.0";"S";"sols";"None";"None";"151.0";"-0.560545";"47.465528";"000DI"
"2024-269741";"2024-04-05";"1";"Vente";"440000.0";"58.0";"None";"RUE FAIDHERBE";"2980";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0284";"None";"None";"528";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.561151";"47.465278";"000DI"
"2024-269962";"2024-04-04";"1";"Vente";"26000.0";"58.0";"None";"RUE FAIDHERBE";"2980";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0284";"None";"None";"508";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.561151";"47.465278";"000DI"
"2024-269965";"2024-03-28";"1";"Vente";"57000.0";"16.0";"None";"RUE MARCEAU";"5160";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0134";"None";"None";"8";"20.35";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"19.0";"1.0";"None";"None";"None";"None";"nan";"-0.559557";"47.466602";"000DI"
"2024-270527";"2024-03-26";"2";"Vente";"1000.0";"10.0";"None";"RUE KELLERMANN";"4490";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0648";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"None";"None";"nan";"nan";"S";"sols";"None";"None";"2.0";"-0.561516";"47.468386";"000DI"
"2024-269926";"2024-03-22";"1";"Vente";"12500.0";"14.0";"None";"AV DE LA BLANCHERAIE";"0930";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0023";"None";"None";"120";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.562325";"47.466932";"000DI"
"2024-269186";"2024-03-12";"1";"Vente";"22000.0";"5.0";"None";"COUR ST LAUD";"7240";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0606";"None";"None";"257";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.560459";"47.465911";"000DI"
"2024-268528";"2024-02-29";"1";"Vente";"195000.0";"24.0";"None";"BD DU GEN DE GAULLE";"3465";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0115";"None";"None";"5";"56.29";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"55.0";"3.0";"None";"None";"None";"None";"nan";"-0.56046";"47.469037";"000DI"
"2024-268528";"2024-02-29";"1";"Vente";"195000.0";"24.0";"None";"BD DU GEN DE GAULLE";"3465";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0115";"None";"None";"5";"56.29";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.56046";"47.469037";"000DI"
"2024-268528";"2024-02-29";"1";"Vente";"195000.0";"24.0";"None";"BD DU GEN DE GAULLE";"3465";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0115";"None";"None";"5";"56.29";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.56046";"47.469037";"000DI"
"2024-268548";"2024-02-29";"1";"Vente";"900000.0";"28.0";"None";"RUE AUGUSTE GAUTIER";"0450";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0298";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"4";"Local industriel. commercial ou assimilé";"1196.0";"0.0";"S";"sols";"None";"None";"559.0";"-0.563257";"47.464164";"000DI"
"2024-268548";"2024-02-29";"1";"Vente";"900000.0";"20.0";"None";"RUE AUGUSTE GAUTIER";"0450";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0297";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"None";"None";"nan";"nan";"S";"sols";"None";"None";"779.0";"-0.56308";"47.464212";"000DI"
"2024-268548";"2024-02-29";"1";"Vente";"900000.0";"nan";"None";"RUE AUGUSTE GAUTIER";"0450";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0403";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"None";"None";"nan";"nan";"S";"sols";"None";"None";"60.0";"-0.562907";"47.463992";"000DI"
"2024-267998";"2024-02-22";"1";"Vente";"565000.0";"2.0";"None";"PL DE L ACADEMIE";"0050";"49100";"49007";"Angers";"49";"None";"None";"49007000DI0121";"None";"None";"25";"nan";"48";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"134.0";"6.0";"None";"None";"None";"None";"nan";"-0.559621";"47.468595";"000DI"
