id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2024-273319";"2024-06-28";"1";"Vente";"362000.0";"37.0";"None";"RUE DELAAGE";"2320";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0684";"None";"None";"121";"nan";"146";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"98.0";"4.0";"None";"None";"None";"None";"nan";"-0.555537";"47.466913";"000DH"
"2024-273319";"2024-06-28";"1";"Vente";"362000.0";"37.0";"None";"RUE DELAAGE";"2320";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0684";"None";"None";"121";"nan";"146";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.555537";"47.466913";"000DH"
"2024-273319";"2024-06-28";"1";"Vente";"362000.0";"43.0";"B";"RUE DELAAGE";"2320";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0684";"None";"None";"315";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.555537";"47.466913";"000DH"
"2024-273319";"2024-06-28";"1";"Vente";"362000.0";"37.0";"None";"RUE DELAAGE";"2320";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0684";"None";"None";"121";"nan";"146";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.555537";"47.466913";"000DH"
"2024-273660";"2024-06-25";"1";"Vente";"112500.0";"43.0";"None";"RUE TOUSSAINT";"7680";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0431";"None";"None";"2";"17.25";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"15.0";"1.0";"None";"None";"None";"None";"nan";"-0.556787";"47.469153";"000DH"
"2024-272861";"2024-06-24";"1";"Vente";"195000.0";"9.0";"None";"RUE DES JACOBINS";"4130";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0894";"None";"None";"12";"49.12";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"49.0";"4.0";"None";"None";"None";"None";"nan";"-0.5562";"47.470657";"000DH"
"2024-273422";"2024-06-17";"1";"Vente";"190000.0";"9.0";"None";"RUE DES JACOBINS";"4130";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0894";"None";"None";"8";"39.65";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"40.0";"2.0";"None";"None";"None";"None";"nan";"-0.5562";"47.470657";"000DH"
"2024-273007";"2024-06-14";"1";"Vente";"178000.0";"19.0";"None";"RUE DES LICES";"4810";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0206";"None";"None";"1";"57.6";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"4";"Local industriel. commercial ou assimilé";"60.0";"0.0";"None";"None";"None";"None";"nan";"-0.554097";"47.468315";"000DH"
"2024-272915";"2024-06-12";"1";"Vente";"390000.0";"37.0";"None";"BD DU ROI RENE";"6980";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0141";"None";"None";"16";"92.7";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"93.0";"4.0";"None";"None";"None";"None";"nan";"-0.555754";"47.467895";"000DH"
"2024-272915";"2024-06-12";"1";"Vente";"390000.0";"37.0";"None";"BD DU ROI RENE";"6980";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0141";"None";"None";"13";"nan";"21";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.555754";"47.467895";"000DH"
"2024-271886";"2024-05-31";"1";"Vente";"395000.0";"44.0";"None";"BD DU ROI RENE";"6980";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0684";"None";"None";"429";"85.02";"451";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"85.0";"3.0";"None";"None";"None";"None";"nan";"-0.555537";"47.466913";"000DH"
"2024-271886";"2024-05-31";"1";"Vente";"395000.0";"43.0";"B";"RUE DELAAGE";"2320";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0684";"None";"None";"477";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.555537";"47.466913";"000DH"
"2024-271886";"2024-05-31";"1";"Vente";"395000.0";"44.0";"None";"BD DU ROI RENE";"6980";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0684";"None";"None";"429";"85.02";"451";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.555537";"47.466913";"000DH"
"2024-272290";"2024-05-30";"1";"Vente";"80000.0";"43.0";"None";"RUE TOUSSAINT";"7680";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0431";"None";"None";"14";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"18.0";"1.0";"None";"None";"None";"None";"nan";"-0.556787";"47.469153";"000DH"
"2024-272306";"2024-05-22";"1";"Vente";"100000.0";"43.0";"B";"RUE DELAAGE";"2320";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0684";"None";"None";"461";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.555537";"47.466913";"000DH"
"2024-271657";"2024-05-21";"1";"Vente";"450000.0";"14.0";"None";"RUE DU HARAS";"3840";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0256";"None";"None";"12";"nan";"15";"nan";"17";"nan";"2";"106.49";"6";"nan";"6";"2";"Appartement";"109.0";"4.0";"None";"None";"None";"None";"nan";"-0.554171";"47.465971";"000DH"
"2024-272262";"2024-05-21";"1";"Vente";"362500.0";"37.0";"B";"BD DU ROI RENE";"6980";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0674";"None";"None";"4";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"92.0";"4.0";"None";"None";"None";"None";"nan";"-0.555622";"47.467822";"000DH"
"2024-271657";"2024-05-21";"1";"Vente";"450000.0";"14.0";"None";"RUE DU HARAS";"3840";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0256";"None";"None";"12";"nan";"15";"nan";"17";"nan";"2";"106.49";"6";"nan";"6";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.554171";"47.465971";"000DH"
"2024-271657";"2024-05-21";"1";"Vente";"450000.0";"14.0";"None";"RUE DU HARAS";"3840";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0256";"None";"None";"12";"nan";"15";"nan";"17";"nan";"2";"106.49";"6";"nan";"6";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.554171";"47.465971";"000DH"
"2024-271657";"2024-05-21";"1";"Vente";"450000.0";"14.0";"None";"RUE DU HARAS";"3840";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0256";"None";"None";"12";"nan";"15";"nan";"17";"nan";"2";"106.49";"6";"nan";"6";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.554171";"47.465971";"000DH"
"2024-271657";"2024-05-21";"1";"Vente";"450000.0";"14.0";"None";"RUE DU HARAS";"3840";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0256";"None";"None";"12";"nan";"15";"nan";"17";"nan";"2";"106.49";"6";"nan";"6";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.554171";"47.465971";"000DH"
"2024-272262";"2024-05-21";"1";"Vente";"362500.0";"37.0";"B";"BD DU ROI RENE";"6980";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0674";"None";"None";"10";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.555622";"47.467822";"000DH"
"2024-271354";"2024-05-16";"1";"Vente";"310000.0";"50.0";"None";"BD DU ROI RENE";"6980";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0684";"None";"None";"426";"nan";"442";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"76.0";"3.0";"None";"None";"None";"None";"nan";"-0.555537";"47.466913";"000DH"
"2024-271354";"2024-05-16";"1";"Vente";"310000.0";"50.0";"None";"BD DU ROI RENE";"6980";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0684";"None";"None";"426";"nan";"442";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.555537";"47.466913";"000DH"
"2024-271354";"2024-05-16";"1";"Vente";"310000.0";"50.0";"None";"BD DU ROI RENE";"6980";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0684";"None";"None";"426";"nan";"442";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.555537";"47.466913";"000DH"
"2024-271134";"2024-05-06";"1";"Vente";"285000.0";"9.0";"None";"RUE ST EVROULT";"7150";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0461";"None";"None";"105";"nan";"131";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"110.0";"4.0";"None";"None";"None";"None";"nan";"-0.556561";"47.469628";"000DH"
"2024-271284";"2024-04-29";"1";"Vente";"295000.0";"12.0";"None";"RUE RANGEARD";"6640";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0454";"None";"None";"10";"59.92";"18";"nan";"19";"nan";"25";"nan";"9";"59.92";"5";"2";"Appartement";"60.0";"2.0";"None";"None";"None";"None";"nan";"-0.555912";"47.469721";"000DH"
"2024-271284";"2024-04-29";"1";"Vente";"295000.0";"12.0";"None";"RUE RANGEARD";"6640";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0454";"None";"None";"10";"59.92";"18";"nan";"19";"nan";"25";"nan";"9";"59.92";"5";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.555912";"47.469721";"000DH"
"2024-270791";"2024-04-18";"1";"Vente";"30000.0";"16.0";"None";"PL FREPPEL";"3260";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0066";"None";"None";"7";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.555498";"47.469985";"000DH"
"2024-270715";"2024-04-18";"1";"Vente";"102847.33";"7.0";"None";"RUE DE LA PREFECTURE";"6480";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0641";"None";"None";"16";"80.87";"4";"80.87";"None";"nan";"None";"nan";"None";"nan";"2";"4";"Local industriel. commercial ou assimilé";"82.0";"0.0";"None";"None";"None";"None";"nan";"-0.554594";"47.466133";"000DH"
"2024-270729";"2024-04-18";"1";"Vente";"122152.67";"7.0";"None";"RUE DE LA PREFECTURE";"6480";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0641";"None";"None";"15";"96.05";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"4";"Local industriel. commercial ou assimilé";"80.0";"0.0";"None";"None";"None";"None";"nan";"-0.554594";"47.466133";"000DH"
"2024-270729";"2024-04-18";"1";"Vente";"122152.67";"7.0";"None";"RUE DE LA PREFECTURE";"6480";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0641";"None";"None";"9";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"4";"Local industriel. commercial ou assimilé";"82.0";"0.0";"None";"None";"None";"None";"nan";"-0.554594";"47.466133";"000DH"
"2024-270719";"2024-04-17";"1";"Vente";"235000.0";"49.0";"None";"RUE DELAAGE";"2320";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0641";"None";"None";"11";"nan";"2";"90.42";"6";"nan";"7";"nan";"8";"nan";"5";"2";"Appartement";"99.0";"4.0";"None";"None";"None";"None";"nan";"-0.554594";"47.466133";"000DH"
"2024-270719";"2024-04-17";"1";"Vente";"235000.0";"49.0";"None";"RUE DELAAGE";"2320";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0641";"None";"None";"11";"nan";"2";"90.42";"6";"nan";"7";"nan";"8";"nan";"5";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.554594";"47.466133";"000DH"
"2024-270716";"2024-04-16";"1";"Vente";"96893.0";"7.0";"None";"RUE DE LA PREFECTURE";"6480";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0641";"None";"None";"17";"98.0";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"134.0";"5.0";"None";"None";"None";"None";"nan";"-0.554594";"47.466133";"000DH"
"2024-270739";"2024-04-16";"1";"Vente";"83107.0";"7.0";"None";"RUE DE LA PREFECTURE";"6480";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0641";"None";"None";"10";"nan";"18";"79.8";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"134.0";"5.0";"None";"None";"None";"None";"nan";"-0.554594";"47.466133";"000DH"
"2024-270716";"2024-04-16";"1";"Vente";"96893.0";"7.0";"None";"RUE DE LA PREFECTURE";"6480";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0641";"None";"None";"17";"98.0";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.554594";"47.466133";"000DH"
"2024-270716";"2024-04-16";"1";"Vente";"96893.0";"7.0";"None";"RUE DE LA PREFECTURE";"6480";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0641";"None";"None";"17";"98.0";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.554594";"47.466133";"000DH"
"2024-270716";"2024-04-16";"1";"Vente";"96893.0";"7.0";"None";"RUE DE LA PREFECTURE";"6480";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0641";"None";"None";"17";"98.0";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.554594";"47.466133";"000DH"
"2024-270739";"2024-04-16";"1";"Vente";"83107.0";"7.0";"None";"RUE DE LA PREFECTURE";"6480";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0641";"None";"None";"10";"nan";"18";"79.8";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.554594";"47.466133";"000DH"
"2024-270739";"2024-04-16";"1";"Vente";"83107.0";"7.0";"None";"RUE DE LA PREFECTURE";"6480";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0641";"None";"None";"10";"nan";"18";"79.8";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.554594";"47.466133";"000DH"
"2024-270739";"2024-04-16";"1";"Vente";"83107.0";"7.0";"None";"RUE DE LA PREFECTURE";"6480";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0641";"None";"None";"10";"nan";"18";"79.8";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.554594";"47.466133";"000DH"
"2024-270739";"2024-04-16";"1";"Vente";"83107.0";"7.0";"None";"RUE DE LA PREFECTURE";"6480";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0641";"None";"None";"13";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.554594";"47.466133";"000DH"
"2024-269996";"2024-03-29";"1";"Vente";"140000.0";"74.0";"None";"RUE BAUDRIERE";"0660";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0036";"None";"None";"6";"41.76";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"38.0";"2.0";"None";"None";"None";"None";"nan";"-0.554873";"47.471389";"000DH"
"2024-271226";"2024-03-29";"1";"Vente";"87000.0";"43.0";"None";"RUE TOUSSAINT";"7680";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0431";"None";"None";"11";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"18.0";"1.0";"None";"None";"None";"None";"nan";"-0.556787";"47.469153";"000DH"
"2024-269996";"2024-03-29";"1";"Vente";"140000.0";"74.0";"None";"RUE BAUDRIERE";"0660";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0036";"None";"None";"6";"41.76";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.554873";"47.471389";"000DH"
"2024-269996";"2024-03-29";"1";"Vente";"140000.0";"74.0";"None";"RUE BAUDRIERE";"0660";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0036";"None";"None";"6";"41.76";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.554873";"47.471389";"000DH"
"2024-269996";"2024-03-29";"1";"Vente";"140000.0";"74.0";"None";"RUE BAUDRIERE";"0660";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0036";"None";"None";"6";"41.76";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.554873";"47.471389";"000DH"
"2024-269849";"2024-03-14";"1";"Vente";"48000.0";"53.0";"None";"BD DU ROI RENE";"6980";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0662";"None";"None";"145";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"4";"Local industriel. commercial ou assimilé";"11.0";"0.0";"None";"None";"None";"None";"nan";"-0.553291";"47.466995";"000DH"
"2024-269057";"2024-03-12";"1";"Vente";"26500.0";"43.0";"B";"RUE DELAAGE";"2320";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0684";"None";"None";"363";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.555537";"47.466913";"000DH"
"2024-269059";"2024-03-11";"1";"Vente";"1.0";"48.0";"C";"BD DU MAL FOCH";"5220";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0862";"None";"5";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"-0.551612";"47.467922";"000DH"
"2024-268300";"2024-02-27";"1";"Vente";"147000.0";"9.0";"None";"BD DU ROI RENE";"6980";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0410";"None";"None";"8";"38.0";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"38.0";"2.0";"None";"None";"None";"None";"nan";"-0.557674";"47.468578";"000DH"
"2024-268291";"2024-02-23";"1";"Vente";"26500.0";"43.0";"B";"RUE DELAAGE";"2320";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0684";"None";"None";"304";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.555537";"47.466913";"000DH"
"2024-267818";"2024-02-15";"1";"Vente";"137000.0";"7.0";"None";"RUE DES LICES";"4810";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0200";"None";"None";"23";"48.79";"35";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"48.0";"2.0";"None";"None";"None";"None";"nan";"-0.553609";"47.468633";"000DH"
"2024-267818";"2024-02-15";"1";"Vente";"137000.0";"7.0";"None";"RUE DES LICES";"4810";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0200";"None";"None";"23";"48.79";"35";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.553609";"47.468633";"000DH"
"2024-267299";"2024-02-06";"1";"Vente";"46500.0";"7.0";"None";"RUE ST EVROULT";"7150";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0780";"None";"None";"7";"15.0";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.556304";"47.469902";"000DH"
"2024-267217";"2024-02-05";"1";"Vente";"940000.0";"5.0";"None";"RUE DU VOLLIER";"8060";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0052";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"0";"4";"Local industriel. commercial ou assimilé";"nan";"0.0";"S";"sols";"None";"None";"240.0";"-0.556561";"47.470977";"000DH"
"2024-267001";"2024-01-29";"1";"Vente";"245000.0";"11.0";"None";"RUE TOUSSAINT";"7680";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0120";"None";"None";"4";"53.98";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"63.0";"2.0";"None";"None";"None";"None";"nan";"-0.554922";"47.469689";"000DH"
"2024-266926";"2024-01-25";"1";"Vente";"141500.0";"6.0";"None";"RUE DES FILLES DIEU";"3070";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0508";"None";"None";"10";"nan";"8";"nan";"9";"nan";"None";"nan";"None";"nan";"3";"2";"Appartement";"40.0";"2.0";"None";"None";"None";"None";"nan";"-0.55815";"47.470901";"000DH"
"2024-266439";"2024-01-05";"1";"Vente";"400000.0";"58.0";"None";"BD DU ROI RENE";"6980";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0248";"None";"None";"15";"137.99";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"160.0";"4.0";"None";"None";"None";"None";"nan";"-0.554319";"47.46653";"000DH"
"2023-671192";"2023-12-29";"1";"Vente";"122000.0";"6.0";"None";"RUE RANGEARD";"6640";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0457";"None";"None";"105";"26.15";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"2";"Appartement";"27.0";"1.0";"None";"None";"None";"None";"nan";"-0.556119";"47.469896";"000DH"
"2023-670815";"2023-12-28";"1";"Vente";"135000.0";"23.0";"None";"RUE DES LICES";"4810";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0208";"None";"None";"31";"nan";"41";"nan";"42";"nan";"43";"nan";"5";"nan";"5";"2";"Appartement";"28.0";"1.0";"None";"None";"None";"None";"nan";"-0.554337";"47.46816";"000DH"
"2023-670815";"2023-12-28";"1";"Vente";"135000.0";"23.0";"None";"RUE DES LICES";"4810";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0208";"None";"None";"41";"nan";"42";"nan";"43";"nan";"5";"nan";"None";"nan";"4";"2";"Appartement";"34.0";"2.0";"None";"None";"None";"None";"nan";"-0.554337";"47.46816";"000DH"
"2023-670815";"2023-12-28";"1";"Vente";"135000.0";"23.0";"None";"RUE DES LICES";"4810";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0208";"None";"None";"41";"nan";"42";"nan";"43";"nan";"5";"nan";"None";"nan";"4";"2";"Appartement";"20.0";"1.0";"None";"None";"None";"None";"nan";"-0.554337";"47.46816";"000DH"
"2023-670815";"2023-12-28";"1";"Vente";"135000.0";"23.0";"None";"RUE DES LICES";"4810";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0208";"None";"None";"41";"nan";"42";"nan";"43";"nan";"5";"nan";"None";"nan";"4";"2";"Appartement";"40.0";"2.0";"None";"None";"None";"None";"nan";"-0.554337";"47.46816";"000DH"
"2023-670784";"2023-12-27";"1";"Vente";"210000.0";"5.0";"None";"PL DE LA VISITATION";"8040";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0297";"None";"None";"104";"63.14";"105";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"58.0";"3.0";"None";"None";"None";"None";"nan";"-0.556551";"47.466583";"000DH"
"2023-670784";"2023-12-27";"1";"Vente";"210000.0";"5.0";"None";"PL DE LA VISITATION";"8040";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0297";"None";"None";"104";"63.14";"105";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.556551";"47.466583";"000DH"
"2023-670236";"2023-12-20";"1";"Vente";"165000.0";"2.0";"None";"RUE TIRE - JARRET";"7620";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0738";"None";"None";"109";"74.02";"309";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"74.0";"3.0";"None";"None";"None";"None";"nan";"-0.556701";"47.471913";"000DH"
"2023-670749";"2023-12-20";"1";"Vente";"90000.0";"13.0";"None";"RUE HOCHE";"4040";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0356";"None";"None";"24";"nan";"8";"18.96";"None";"nan";"None";"nan";"None";"nan";"2";"2";"Appartement";"19.0";"1.0";"None";"None";"None";"None";"nan";"-0.558085";"47.467535";"000DH"
"2023-670236";"2023-12-20";"1";"Vente";"165000.0";"2.0";"None";"RUE TIRE - JARRET";"7620";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0738";"None";"None";"109";"74.02";"309";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.556701";"47.471913";"000DH"
"2023-670236";"2023-12-20";"1";"Vente";"165000.0";"9001.0";"None";"RUE BAUDRIERE";"0660";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0738";"None";"None";"509";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.556701";"47.471913";"000DH"
"2023-670236";"2023-12-20";"1";"Vente";"165000.0";"2.0";"None";"RUE TIRE - JARRET";"7620";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0738";"None";"None";"109";"74.02";"309";"nan";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.556701";"47.471913";"000DH"
"2023-670749";"2023-12-20";"1";"Vente";"90000.0";"13.0";"None";"RUE HOCHE";"4040";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0356";"None";"None";"24";"nan";"8";"18.96";"None";"nan";"None";"nan";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"-0.558085";"47.467535";"000DH"
"2023-671182";"2023-12-19";"1";"Vente";"110000.0";"14.0";"None";"RUE DES LICES";"4810";"49100";"49007";"Angers";"49";"None";"None";"49007000DH0815";"None";"None";"9";"35.92";"None";"nan";"None";"nan";"None";"nan";"None";"nan";"1";"4";"Local industriel. commercial ou assimilé";"34.0";"0.0";"None";"None";"None";"None";"nan";"-0.553955";"47.468883";"000DH"
